BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,question,answer
0,0,2009,9,30,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMENDED TO SPRAY TRICYCLAZOLE 06GRLIT OR ADEFENPHOS 1MLLIT
0,0,2009,10,1,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONREOL OF STEM BORER,RECOMMENDED TO SPRAY CHLORIPYRIPHOS  25mllit OF WATER
0,0,2009,10,2,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF GUNDHIBUG,RECOMENDED FOR THE APPLICATION OF MONOCROTOPHOS 16MLLIT
0,0,2009,10,4,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF GREENLEAF HOPPER,RECOMENDED FOR THE APPLICATION OF MONOCROTOPHOS 22 MLLIT
0,0,2009,10,5,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATROT,RECOMENDED FOR THE APPLICATION OF BENOMYL 05GLIT
0,0,2009,10,8,1137,VIZIANAGARM,Fertilizer Use and Availability,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE FERTILIZER DOSAGE FOR RICE NURSERY,RECOMMENDED TO APPLY 2KG N1KG P1KG K5 CENTS AREA
0,0,2009,10,9,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED TO APPLY CARBOFURAN 3G  10kgacre
0,0,2009,10,11,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH ROT,RECOMMENDED FOR THE APPLICATION OF BENOMIL 05GMLIT
0,0,2009,10,12,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH ROT,RECOMMENDED TO SPRAY BENOMYL 05 GRLIT 2 TIMES IN 7 DAYS INTERVAL
0,0,2009,10,15,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED TO SPRAY ETHOFENPHOS 15 MLLIT
0,0,2009,10,15,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,RECOMMENDED TO SPRAY CARBARYL  600gacre
0,0,2009,11,1,Cabbage,VIZIANAGARM,74,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE SOWING SEASON,INFORMED TO SOW DURING NOVEMBER-JUNUARY
0,0,2009,11,2,959,VIZIANAGARM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE MORDENDRSF-108DRSH-1
0,0,2009,11,2,Sunflower suryamukhi,VIZIANAGARM,1,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE SOWING SEASON,INFORMED TO SOW DURING NOVEMBER-JUNUARY
0,0,2009,11,3,Sunflower suryamukhi,VIZIANAGARM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE MORDENDRSF-108DRSH-1
0,0,2009,11,5,1263,VIZIANAGARM,55,KHARIF,FISHERIES,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF WEEDS,RECOMMENDED FOR THE APPLICATION OF PENDIMITHALIN 15 LTRACRE
0,0,2009,11,5,Onion,VIZIANAGARM,94,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF WEEDS,RECOMMENDED FOR THE APPLICATION OF PENDIMITHALIN 15 LTRACRE
0,0,2009,11,8,Others,VIZIANAGARM,44,KHARIF,ANIMAL HUSBANDRY,ANDHRA PRADESH,ASKED ABOUT HYBRID NAPIAR GRASS VARITIES AND SOWING SEASON,INFORMMED TO THAT VARITIES ARE APBS-1IGFRI-3CO-3IGRI-10 AND SOWING SEASONIS FROM JANAVARY TO FEB
0,0,2009,11,9,Cotton Kapas,VIZIANAGARM,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED FOR THE APPLIATION OF NAA AND DAP
0,0,2009,11,10,Others,VIZIANAGARM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE NLR-33359RDR-355NLR-33057
0,0,2009,11,10,1137,VIZIANAGARM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE NLR-33359RDR-355NLR-33057
0,0,2009,11,11,Others,VIZIANAGARM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT BORER,RECOMMENDED TO SPRAY PROFENOPHOS 2 MLLIT
0,0,2009,11,11,2827,VIZIANAGARM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF WHITE FLY,RECOMMENDED TO SPRAY ACEPHATE  15glit OF WATER
0,0,2009,11,11,Others,VIZIANAGARM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE 90A17690R597A85
0,0,2009,11,11,Sunnhemp Patua,VIZIANAGARM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE 90A17690R597A85
0,0,2009,11,12,2827,VIZIANAGARM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL FOR FLOWER DROP,RECOMMENDED TO SPRAY PLANOFYX  25ml10lit OF WATER
0,0,2009,11,12,1279,VIZIANAGARM,76,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT BORER,RECOMMENDED TO SPRAY PROFENOPHOS 2 MLLIT
0,0,2009,11,12,1282,VIZIANAGARM,76,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF WHITE FLY,RECOMMENDED TO SPRAY ACEPHATE  15glit OF WATER
0,0,2009,11,12,1280,VIZIANAGARM,99,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL FOR FLOWER DROP,RECOMMENDED TO SPRAY PLANOFYX  25ml10lit OF WATER
0,0,2009,11,17,Others,VIZIANAGARM,29,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF WEEDS,RECOMMENDED TO SPRAY ATRAZIN 50  15kgacre TO BE MIXED IN 200 LIT OF WATER
0,0,2009,11,18,Others,VIZIANAGARM,29,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF EARLY BLIGHT,RECOMMENDED TO SPRAY MANCOZEB 3 GRLIT
0,0,2009,11,18,2108,VIZIANAGARM,75,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF EARLY BLIGHT,RECOMMENDED TO SPRAY MANCOZEB 3 GRLIT
0,0,2009,11,21,Groundnut pea nutmung phalli,VIZIANAGARM,29,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED TO SPRAY PLANOFIX 25ML10LIT
0,0,2009,11,21,1279,VIZIANAGARM,76,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED TO SPRAY PLANOFIX 25ML10LIT
0,0,2009,11,22,Others,VIZIANAGARM,Weather,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE WEATHER REPORT,INFORMED HIM AS PER THE REPORTS PROVIDED
0,0,2009,11,23,1066,VIZIANAGARM,Weather,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH ROT,RECOMMENDED TO SPRAY BENOMIL 1 GR2LIT
0,0,2009,11,23,1137,VIZIANAGARM,Weather,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE WEATHER REPORT OF PARVATIPURAM,INFORMED AS PER THE PROVIDED INFORMATION
0,0,2009,11,23,1137,VIZIANAGARM,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH ROT,RECOMMENDED TO SPRAY BENOMIL 1 GR2LIT
0,0,2009,11,23,1279,VIZIANAGARM,76,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT BORER,RECOMMENDED TO SPRAY PROPHENOPHOS  2mllit OF WATER
0,0,2009,11,23,Chrysanthemum,VIZIANAGARM,75,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF LEAFSPOT,RECOMMENDED TO SPRAY MANCOZEB 3GMLIT
0,0,2009,11,24,1137,VIZIANAGARM,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE  05glit OF WATER
0,0,2009,11,24,2108,VIZIANAGARM,74,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE SOWING SEASON,RECOMMENDED TO SOW DURING JANUARY-FEBRUARY
0,0,2009,11,26,Others,VIZIANAGARM,Weather,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT WEATHER REPORT,INFORMMED AS PER PROVIDED DATA
0,0,2009,12,5,1137,VIZIANAGARM,22,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF WEEDS,RECOMMENDED TO SPRAY BUTACHLOR 20LIT200LIT
0,0,2009,12,19,1280,VIZIANAGARM,76,,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF MIDGE FLY,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 2MLLIT
0,0,2009,1,12,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF EARLY BLIGHT,RECOMMENDED TO SPRAYN COPPER OXY CHLORIDE 3GMLTR
0,0,2009,1,23,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTRL OF WEEDS,RECOMME4NDED TO PSRAY PARAQUAT 40ML10LTR
0,0,2009,1,24,1268,VISAKHAPATNAM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRIUIT DROPIN MANGO,RECOMMENDEDTO SPRAY 1GR 24DIN 100LTR OF WATER
0,0,2009,1,24,1268,VISAKHAPATNAM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SUKING PEST IN MANGO,RECOMMENDED TO SPRAY PHOSPOMIDON05MLLIT
0,0,2009,1,26,1279,VISAKHAPATNAM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT AND SHOOT BORER IN BRINJAL,RECOMMENDED TO SPRAY PROPHENOPHOS 2MLLT
0,0,2009,1,27,1279,VISAKHAPATNAM,2,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BACTERIAL WILT IN BRINJAL,RECOMMENDED TO CYPERMETHRIN05MLLIT
0,0,2009,1,30,1280,VISAKHAPATNAM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR CHILLI THRIPS,RECOMMENEDED TO SPRAY ACEPHATE 15GRLITRE
0,0,2009,2,6,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SUCKING PESTS,RECOMMENDED TO SPRAY ROGOR 2MLLITRE
0,0,2009,2,6,Curry Leaf,VISAKHAPATNAM,2,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKEC ABOUT THE CONTROL OF POWDERY MILDEW IN CUCURBITS,RECOMMENDED TO SPRAY METALAXYL MZ2GRAMSLITRE
0,0,2009,2,13,1137,VISAKHAPATNAM,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN RICE,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRMSLITER
0,0,2009,2,14,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SCALES,RECOMMENDED TO SPRAY ROGOR 2MLLITRE
0,0,2009,2,17,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT INFORMATION FOR TURKEY BIRDS,ESC TO 23311720
0,0,2009,2,26,1137,VISAKHAPATNAM,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 120GR200 LITRES
0,0,2009,3,3,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLITER
0,0,2009,3,16,1137,VISAKHAPATNAM,6,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT MARKET PRICE IN MAIZE,RECOMMENDED MARKET PRICE 860RS
0,0,2009,3,16,1137,VISAKHAPATNAM,6,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT MARKET PRICE IN MAIZE,RECOMMENDED MARKET PRICE 860RS
0,0,2009,3,19,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF WEEDS IN SUGAR CANE CROP,RECOMMENDED TO SPRAY METROBIZIN600GRAMS45LITERS
0,0,2009,3,21,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,25,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF WEEDS IN SUGAR CANE CROP,RECOMMENDED TO ATRAZIN 2KGACRE
0,0,2009,3,28,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF STEM BORER IN PADDY,RECOMMENDED TO SPRAY CLOROPHIRIPHOS 2ML1L WATER
0,0,2009,3,31,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE DHM VARIETIES LIKE 109 OR 107
0,0,2009,4,2,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE FERTILIZER DOSAGE,RECOMMENDED FOR THE APPLICATION OF 200GM N200GM K PER PLANT IN EQUAL PARTS AT3570120180 DAS
0,0,2009,4,2,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE FERTILIZER DOSAGE,RECOMMENDED FOR THE APPLICATION OF 200GM N200GM K PER PLANT IN EQUAL PARTS AT3570120180 DAS
0,0,2009,4,7,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,4,7,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,4,27,Citrus,VISAKHAPATNAM,2,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF WILTING OF CITRUS PLANTS,RECOMMENDED TO SPRAY COC 3GM1L WATER
0,0,2009,4,28,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT SEED TREATMENT,RECOMMENDED TO APPLY CARBENDAZIM 25GRKG SEED
0,0,2009,5,10,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE CO6907CO T820185A26181A9981V4884A125
0,0,2009,5,22,1324,VISAKHAPATNAM,2,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT FLOWERING IN PAPAYA,RECOMMENDED TO SPRAY PLANOFIX 25GM10LT
0,0,2009,5,23,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE FARM IMPLEMENTS,GAVE HIM THE INFORMATION REGARDING FARM IMPLEMENTS
0,0,2009,5,27,Rabbit,VISAKHAPATNAM,45,RABI,ANIMAL HUSBANDRY,ANDHRA PRADESH,ASKED ABOUT INFORMATION ON RABBIT FARM,ESC TO AH
0,0,2009,6,2,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE SEEDRATE,RECOMMENDED SEEDRATE IS 2-3 KGACRE
0,0,2009,6,3,9999,VISAKHAPATNAM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR FLOWER DROP,RECOMMENDED TO SPRAY PLANOPHIX 25ML10 LITRES
0,0,2009,6,5,Rabbit,VISAKHAPATNAM,45,JAYAD,ANIMAL HUSBANDRY,ANDHRA PRADESH,ASKED ABOUT THE RABBIT REARING,ESC TO AH
0,0,2009,6,5,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE SRI CULTIVATION,GIVEN THE DATA AS PER PROVIDED
0,0,2009,6,11,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SUCKING PESTS CONTROL,RECOMMENDED TO SPRAY ROGOR 2MLLITRE
0,0,2009,6,16,1137,VISAKHAPATNAM,5,JAYAD,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT RICE VARITIE,RECOMMENDED VARITIE IS BPT-5204
0,0,2009,6,27,1137,VISAKHAPATNAM,3,JAYAD,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF RICE STEM BORER IN PADDY,RECOMMENDED TO SPRAY CQARTAPHYDROCH LORIDE 8KGACRE
0,0,2009,7,3,Oil palm,VISAKHAPATNAM,6,JAYAD,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT MARKET INFORMATION OF SESAMUM,GIVEN AS PER DATA
0,0,2009,7,6,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE INFORMATION ABOUT THE PRACTICE OF SRI VARI SAGU,PROVIDED HIM WITH THE REQUIRED INFORMATION
0,0,2009,7,20,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR IRON DEFFICIENCY,RECOMMENDED TO SPRAY ANNABEDI 20GMLIT WATER
0,0,2009,7,23,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE BENESHANTOTAPURIMANJEERANEELESHAN
0,0,2009,7,24,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT GRANULES DOSAGE IN PADDY,RECOMMENDED TO APPLY CAROFURAN GRANULES
0,0,2009,7,25,Rabbit,VISAKHAPATNAM,45,JAYAD,ANIMAL HUSBANDRY,ANDHRA PRADESH,ASKED ABOUT RABBIT INFPRMATION,ESC ANIMAL HUSBANDARY
0,0,2009,8,8,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR LEAFFOLDER,RECOMMENDED TO SPRAY CLOROPYRIPOS 2MLLIT
0,0,2009,8,16,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED FOR THE APPLICATION OF CARTAPHYDROCHLORIDE 2 GMLTR
0,0,2009,8,23,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY ACEPHATE  15glit OF WATER
0,0,2009,8,28,1137,VISAKHAPATNAM,3,JAYAD,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF RICE LEAF FOLDER,RECOMMENDED TO SPRAY ACEPHATE 15GMLT
0,0,2009,8,28,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE 2MLLT
0,0,2009,8,29,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE FERTILIZER DOSAGES,RECOMENDE FOR APPLICATION AS RECORDING TO THE DOSAGES GIVEN
0,0,2009,9,28,1136,VISAKHAPATNAM,6,JAYAD,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE COST OF BAJRA NARSARAOPETVAR,INFORMED ABOUT THE COST AS MAX1000 RsQuintal
0,0,2009,9,28,1136,VISAKHAPATNAM,6,JAYAD,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE COST OF BAJRA NARSARAOPETVAR,INFORMED ABOUT THE COST AS MAX1000 RsQuintal
0,0,2009,10,1,9999,VISAKHAPATNAM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF IRON DEFECIENCY,RECOMMENDED FOR THE APPLICATION OF 30 GM ANNABEDHI  2GM LIME SALY PER LITRE WATER
0,0,2009,10,2,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED FOR THE APPLICATION OF ACEPHATE 15 GMLTR
0,0,2009,10,6,1137,VISAKHAPATNAM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF BPH IN RICE,RECOMMENDED TO SPRAY MONOCROTOPHOS 22MLLIT
0,0,2009,10,14,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE SOWING TIME,INFORMED TO SOW DURING OCTOBER
0,0,2009,10,14,9999,VISAKHAPATNAM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF TERMITES,RECOMMENDED TO SPRAY LINDANE 3 MLLIT
0,0,2009,11,1,1263,VISAKHAPATNAM,46,KHARIF,FISHERIES,ANDHRA PRADESH,ASKED ABOUT THE VARITIES,SUGGESTED VARITIES ARE LUTINRED TREMPHCARDINAL
0,0,2009,11,7,Guar,VISAKHAPATNAM,19,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE WEATHER REPORT OF PARVATIPURAM,INFORMED AS PER THE PROVIDED INFORMATION
0,0,2009,11,12,Lemon,VISAKHAPATNAM,99,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED TO SPRAY 24-D 1gm100LIT
0,0,2009,11,17,Others,VISAKHAPATNAM,29,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE  05glit OF WATER
0,0,2009,11,17,1137,VISAKHAPATNAM,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE  05glit OF WATER
0,0,2009,11,19,Linseed alsi,VISAKHAPATNAM,29,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARITIES THAT ARE SUITABLE FOR RABI,SUGGESTED TO GO FOR IR-64SWATHISOMASHEELAPOTHANA
0,0,2009,11,19,1137,VISAKHAPATNAM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARITIES THAT ARE SUITABLE FOR RABI,SUGGESTED TO GO FOR IR-64SWATHISOMASHEELAPOTHANA
0,0,2009,11,20,Groundnut pea nutmung phalli,VISAKHAPATNAM,29,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF CLIMBING CUTWORM,RECOMMENDED FOR THE APPLICATION OF ENDOSULPHON 2OMLDICHLORVAS 1MLLIT
0,0,2009,11,20,1137,VISAKHAPATNAM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF CLIMBING CUTWORM,RECOMMENDED FOR THE APPLICATION OF ENDOSULPHON 2OMLDICHLORVAS 1MLLIT
0,0,2009,11,22,2051,VISAKHAPATNAM,16,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE WEATHER,INFORMED HIM AS PER THE REPORTS PROVIDED
0,0,2009,11,27,1279,VISAKHAPATNAM,76,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SUCKING PEST,RECOMMENDED TO SPRAY DIMETHOATE 2MLLIT
0,0,2009,12,3,Groundnut pea nutmung phalli,VISAKHAPATNAM,5,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE VEMANATMV-2TIRUPATHI-14
0,0,2009,12,25,1280,VISAKHAPATNAM,75,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF CERCOSPORA LEAFSPOT,RECOMMENDED TO SPRAY COPPEROXYCHLORIDE 3GMLIT
0,0,2009,12,29,1324,VISAKHAPATNAM,Fertilizer Use and Availability,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED  ABOUT THE FERTILIZZER APPLICATION,RECOMMENDED TO APPLAY 90GM UREA260GM SINGLE SUPER PHOSPHATE140GM M O P  EVERY TWO MONTHS
0,0,2009,1,15,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF RICE BLAST,RECOMMENDED TO SORAY TRICYCLOZOLE 06GMLTR
0,0,2009,1,16,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF ZINC DEFECIENCY,RECOMMENDED TO APPLY ZINCSULPHATE 20KGACRE
0,0,2009,1,16,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE FERTILISER RECOMMDNDATION IN PADDY,RECOMMENDED 48-24-16
0,0,2009,1,17,1324,EAST GODAVARI,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE SEED VARIETIES OF PAPAYA,RECOMMENDED RED LADY VARIETY PAPAYA
0,0,2009,1,17,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STEMBORER,RECOMMENDED TO SPRAY CHLORIPHYRIPHOS 2MLLT
0,0,2009,1,19,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT RECOMMENDATIONS OF STORAGE FOR SPAN,RECOMMENDED TO STORE THE SPAN AT 5-10 CENTIGRADE FOR ONE MONTH
0,0,2009,1,19,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN RICE,RECOMMENDED TO SPRAY TRICYCLOZOLE 006GMLT
